(2, 5, 10)
(6, 11, 17)
(4, 7, 12)
(7, 12, 18)
(30, 39, 44)
(31, 40, 45)
(32, 41, 46)
(78, 89, 93)
(77, 88, 92)
(13, 14, 9)
(10, 10, 10)
(16, 17, 12)
(12, 13, 8)
(9, 9, 9)
(9, 9, 9)
(10, 10, 10)
(7, 5, 6)
(9, 7, 8)
(34, 30, 21)
(216, 202, 173)
(171, 164, 135)
(53, 54, 46)
(170, 163, 134)
(215, 202, 170)
(4, 2, 3)
(5, 3, 4)
(6, 4, 5)
(3, 1, 2)
(9, 8, 6)
(9, 10, 14)
(10, 11, 15)
(10, 10, 12)
(44, 44, 46)
(11, 12, 16)
(5, 73, 62)
(7, 64, 55)
(4, 70, 60)
(5, 75, 64)
(5, 67, 56)
(8, 8, 8)
(9, 9, 9)
(9, 11, 10)
(10, 10, 10)
(7, 5, 6)
(40, 67, 48)
(30, 53, 35)
(31, 54, 36)
(39, 66, 47)
(35, 60, 41)
(78, 116, 103)
(77, 115, 102)
(76, 114, 101)
(79, 117, 104)
(7, 19, 15)
(6, 4, 5)
(5, 3, 4)
(9, 10, 5)
(4, 2, 3)
(10, 11, 6)
(7, 11, 14)
(16, 46, 34)
(17, 47, 35)
(6, 24, 24)
(7, 25, 25)
(3, 5, 2)
(7, 9, 4)
(1, 3, 2)
(2, 4, 3)
(4, 6, 3)
(12, 6, 6)
(7, 5, 6)
(8, 7, 5)
(15, 7, 5)
(6, 4, 5)
(9, 8, 6)
(8, 7, 5)
(9, 7, 8)
(12, 6, 6)
(13, 7, 7)
(9, 8, 6)
(10, 8, 9)
(10, 11, 6)
(10, 9, 7)
(22, 19, 12)
(9, 7, 8)
(7, 5, 6)
(10, 9, 7)
(9, 8, 6)
(8, 6, 7)
(5, 3, 4)
(6, 4, 5)
(9, 8, 6)
(9, 7, 8)
(14, 9, 6)
(10, 9, 7)
(9, 8, 6)
(9, 7, 8)
(10, 8, 9)
(13, 7, 7)
(9, 9, 9)
(10, 10, 10)
(11, 12, 7)
(9, 11, 8)
(10, 12, 9)
(20, 17, 10)
(19, 16, 9)
(21, 18, 11)
(12, 11, 9)
(24, 17, 9)
(5, 3, 4)
(6, 4, 5)
(7, 5, 6)
(13, 7, 7)
(9, 7, 8)
(7, 5, 6)
(9, 7, 8)
(9, 9, 9)
(6, 4, 5)
(10, 8, 9)
(9, 7, 8)
(7, 5, 6)
(10, 8, 9)
(8, 6, 7)
(10, 9, 7)
(9, 9, 9)
(9, 7, 8)
(8, 8, 8)
(11, 10, 8)
(10, 8, 9)
(6, 4, 5)
(7, 5, 6)
(9, 7, 8)
(12, 6, 6)
(13, 7, 7)
(6, 4, 5)
(5, 3, 4)
(7, 5, 6)
(9, 7, 8)
(10, 8, 9)
(9, 7, 8)
(10, 8, 9)
(7, 5, 6)
(10, 10, 10)
(9, 9, 9)
(14, 4, 3)
