(1, 1, 3)
(22, 17, 11)
(16, 10, 10)
(12, 10, 11)
(0, 0, 0)
(1, 1, 1)
(0, 0, 2)
(0, 2, 1)
(2, 2, 2)
(16, 11, 5)
(15, 10, 4)
(30, 10, 1)
(30, 14, 1)
(32, 16, 1)
(8, 3, 0)
(4, 0, 0)
(3, 2, 0)
(7, 2, 0)
(5, 1, 0)
(8, 9, 4)
(9, 10, 5)
(9, 10, 4)
(0, 2, 1)
(8, 9, 3)
(0, 0, 0)
(4, 0, 0)
(2, 0, 1)
(5, 1, 0)
(1, 0, 0)
(64, 92, 7)
(66, 91, 7)
(66, 92, 5)
(67, 93, 6)
(63, 91, 6)
(27, 14, 8)
(81, 45, 21)
(24, 13, 7)
(80, 44, 20)
(23, 12, 6)
(2, 2, 2)
(15, 16, 10)
(12, 13, 7)
(16, 17, 11)
(3, 3, 3)
(2, 0, 3)
(3, 1, 4)
(3, 1, 2)
(4, 2, 3)
(4, 2, 5)
(7, 0, 7)
(7, 0, 8)
(6, 0, 6)
(7, 1, 5)
(8, 1, 9)
(83, 87, 116)
(93, 95, 118)
(90, 92, 117)
(85, 91, 117)
(84, 88, 117)
(118, 126, 137)
(119, 127, 138)
(121, 127, 139)
(118, 124, 136)
(117, 125, 136)
(0, 3, 8)
(7, 10, 15)
(5, 8, 13)
(11, 16, 22)
(4, 7, 12)
(5, 6, 1)
(2, 4, 1)
(43, 30, 22)
(42, 29, 21)
(42, 27, 20)
(39, 68, 14)
(38, 64, 19)
(38, 67, 11)
(37, 63, 18)
(38, 67, 13)
(2, 1, 7)
(2, 1, 9)
(2, 1, 6)
(2, 0, 11)
(1, 0, 5)
(1, 1, 3)
(0, 0, 2)
(1, 0, 5)
(2, 2, 4)
(1, 1, 1)
(2, 3, 7)
(2, 3, 8)
(3, 4, 9)
(3, 4, 8)
(26, 31, 25)
(2, 2, 2)
(1, 1, 1)
(2, 2, 0)
(2, 2, 4)
(1, 1, 3)
(2, 4, 3)
(1, 3, 2)
(3, 5, 4)
(2, 3, 5)
(1, 2, 4)
(1, 1, 3)
(1, 0, 5)
(1, 1, 1)
(0, 0, 2)
(1, 0, 6)
(1, 1, 1)
(2, 2, 2)
(15, 17, 14)
(14, 16, 13)
(16, 18, 15)
(1, 1, 3)
(1, 0, 5)
(1, 1, 1)
(0, 0, 2)
(2, 2, 4)
(91, 72, 40)
(88, 71, 41)
(90, 71, 39)
(89, 72, 42)
(87, 70, 40)
(179, 172, 164)
(180, 173, 165)
(178, 171, 163)
(145, 138, 122)
(181, 174, 166)
(2, 2, 2)
(1, 1, 1)
(3, 3, 3)
(0, 0, 0)
(4, 4, 4)
(9, 12, 5)
(9, 14, 7)
(7, 12, 5)
(8, 13, 6)
(10, 13, 6)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(60, 47, 38)
(7, 8, 12)
(209, 217, 236)
(210, 218, 237)
(196, 203, 229)
(208, 216, 235)
(206, 214, 233)
(9, 8, 16)
(8, 7, 15)
(5, 3, 14)
(6, 4, 15)
(6, 5, 13)
(1, 0, 14)
(25, 25, 25)
(24, 24, 24)
(23, 23, 23)
(25, 25, 23)
(189, 245, 122)
(138, 156, 106)
(139, 157, 107)
(189, 243, 123)
(190, 241, 122)
(2, 3, 7)
(8, 10, 9)
(3, 4, 8)
(9, 11, 10)
(2, 3, 5)
(2, 2, 2)
(3, 3, 3)
(9, 11, 6)
(12, 13, 7)
(11, 12, 6)
(0, 0, 0)
(4, 5, 0)
(3, 4, 0)
(10, 10, 0)
(5, 4, 0)
(11, 12, 6)
(14, 15, 7)
(12, 13, 5)
(16, 17, 9)
(15, 16, 8)
(0, 0, 0)
(1, 1, 1)
(23, 26, 5)
(24, 26, 5)
(23, 25, 4)
(193, 198, 217)
(217, 221, 232)
(214, 218, 229)
(219, 223, 234)
(195, 200, 219)
(214, 214, 226)
(216, 216, 228)
(212, 214, 227)
(217, 219, 231)
(207, 209, 222)
(201, 175, 158)
(200, 175, 155)
(200, 174, 157)
(199, 174, 154)
(201, 176, 156)
(77, 91, 29)
(223, 205, 183)
(70, 85, 18)
(72, 86, 24)
(76, 91, 24)
(0, 7, 0)
(0, 4, 0)
(0, 2, 0)
(0, 10, 0)
(104, 106, 129)
(205, 204, 235)
(204, 204, 232)
(204, 203, 234)
(203, 203, 231)
(205, 205, 233)
(108, 82, 65)
(109, 83, 66)
(107, 84, 66)
(107, 81, 64)
(106, 83, 65)
(158, 123, 91)
(148, 117, 88)
(150, 117, 86)
(149, 116, 85)
(157, 122, 90)
(159, 126, 95)
(160, 127, 96)
(158, 125, 94)
(166, 127, 94)
(168, 129, 96)
(191, 147, 118)
(190, 146, 117)
(192, 148, 119)
(189, 145, 116)
(185, 141, 112)
(65, 76, 82)
(65, 74, 79)
(64, 73, 78)
(66, 77, 83)
(66, 75, 80)
(217, 225, 210)
(218, 226, 211)
(219, 227, 212)
(216, 224, 209)
(211, 219, 204)
(63, 56, 48)
(64, 57, 49)
(65, 58, 50)
(59, 52, 44)
(58, 51, 43)
(12, 6, 6)
(13, 7, 7)
(2, 1, 6)
(1, 0, 6)
(11, 5, 5)
(0, 0, 0)
(0, 1, 0)
(1, 0, 0)
(0, 2, 0)
(1, 1, 1)
(0, 1, 5)
(2, 3, 8)
(1, 2, 6)
(1, 2, 7)
(3, 4, 9)
(0, 0, 0)
(0, 0, 2)
(5, 8, 15)
(6, 9, 16)
(1, 1, 3)
(7, 10, 17)
(6, 9, 16)
(8, 11, 18)
(5, 8, 15)
(2, 3, 8)
(1, 1, 3)
(0, 0, 0)
(1, 2, 6)
(0, 1, 5)
(2, 2, 4)
(109, 81, 60)
(108, 80, 59)
(107, 79, 58)
(110, 82, 61)
(107, 80, 59)
(15, 9, 9)
(19, 13, 13)
(14, 8, 8)
(20, 14, 14)
(16, 10, 10)
(21, 15, 15)
(22, 16, 16)
(20, 14, 14)
(23, 17, 17)
(19, 13, 13)
(41, 28, 20)
(42, 29, 21)
(40, 27, 19)
(39, 26, 18)
(46, 33, 25)
(32, 30, 33)
(33, 31, 34)
(33, 31, 36)
(34, 32, 35)
(32, 30, 35)
(0, 0, 0)
(26, 20, 20)
(40, 29, 25)
(40, 29, 23)
(39, 28, 22)
(0, 0, 0)
(9, 11, 0)
(7, 10, 1)
(6, 9, 0)
(3, 5, 0)
(93, 82, 80)
(88, 77, 75)
(87, 76, 74)
(94, 83, 81)
(89, 78, 76)
(152, 183, 201)
(155, 186, 204)
(154, 185, 203)
(150, 181, 199)
(156, 187, 205)
(20, 25, 19)
(20, 25, 21)
(22, 24, 21)
(23, 25, 20)
(24, 27, 20)
(117, 124, 130)
(117, 126, 133)
(116, 125, 132)
(116, 125, 130)
(118, 125, 131)
(149, 125, 113)
(155, 128, 117)
(150, 126, 114)
(157, 130, 119)
(156, 129, 118)
(163, 160, 153)
(157, 162, 158)
(162, 159, 152)
(158, 160, 157)
(161, 161, 153)
(193, 199, 223)
(191, 199, 222)
(194, 200, 224)
(195, 201, 225)
(192, 200, 219)
(39, 42, 21)
(40, 43, 22)
(38, 41, 20)
(44, 47, 28)
(41, 44, 23)
(3, 1, 6)
(4, 2, 7)
(5, 3, 8)
(6, 4, 9)
(14, 10, 11)
(7, 12, 6)
(4, 10, 6)
(5, 11, 7)
(6, 13, 6)
(6, 11, 5)
(1, 1, 1)
(2, 2, 2)
(9, 10, 5)
(3, 3, 3)
(0, 1, 5)
(0, 2, 1)
(0, 4, 3)
(1, 3, 2)
(0, 0, 0)
(0, 5, 1)
(213, 212, 220)
(205, 205, 213)
(1, 2, 7)
(204, 207, 216)
(203, 206, 215)
(0, 0, 0)
(7, 9, 6)
(6, 8, 5)
(8, 10, 7)
(1, 1, 1)
(5, 4, 0)
(13, 9, 0)
(16, 9, 1)
(4, 3, 1)
(12, 9, 2)
(255, 255, 255)
(12, 6, 6)
(13, 7, 7)
(254, 254, 254)
(255, 255, 253)
(24, 24, 14)
(25, 25, 15)
(26, 26, 16)
(23, 23, 13)
(4, 5, 0)
(0, 2, 1)
(1, 1, 1)
(1, 3, 2)
(2, 2, 2)
(0, 0, 0)
(3, 2, 0)
(4, 5, 0)
(2, 1, 0)
(2, 2, 0)
(5, 4, 0)
(14, 11, 4)
(7, 12, 5)
(8, 13, 6)
(12, 8, 9)
(13, 10, 3)
(1, 1, 3)
(0, 0, 0)
(1, 1, 1)
(0, 0, 2)
(2, 2, 4)
(10, 11, 15)
(7, 9, 8)
(8, 10, 9)
(9, 10, 14)
(35, 37, 58)
(2, 2, 2)
(1, 1, 1)
(0, 0, 0)
(2, 4, 1)
(4, 6, 3)
(0, 0, 2)
(0, 0, 0)
(1, 1, 1)
(1, 1, 3)
(0, 2, 1)
(210, 213, 218)
(202, 213, 219)
(204, 213, 220)
(201, 212, 218)
(203, 212, 217)
(15, 18, 9)
(29, 33, 16)
(25, 29, 14)
(24, 28, 13)
(17, 19, 8)
(248, 248, 250)
(19, 19, 11)
(20, 20, 12)
(24, 24, 16)
(23, 23, 15)
(7, 9, 6)
(6, 8, 5)
(8, 10, 9)
(9, 11, 10)
(8, 10, 7)
(0, 0, 0)
(6, 14, 3)
(7, 15, 4)
(29, 32, 23)
(30, 33, 24)
