(24, 28, 37)
(22, 21, 26)
(20, 19, 24)
(15, 15, 17)
(14, 4, 12)
(15, 5, 13)
(14, 12, 17)
(16, 6, 14)
(13, 3, 11)
(23, 23, 25)
(26, 26, 28)
(23, 23, 23)
(25, 25, 27)
(24, 24, 26)
(164, 153, 161)
(163, 152, 160)
(158, 147, 155)
(170, 159, 167)
(165, 154, 162)
(69, 22, 30)
(71, 21, 30)
(68, 21, 29)
(67, 20, 28)
(70, 20, 29)
(9, 7, 8)
(135, 122, 88)
(37, 48, 40)
(62, 49, 33)
(136, 123, 89)
(53, 42, 46)
(59, 48, 56)
(54, 42, 46)
(52, 41, 45)
(53, 42, 50)
(41, 46, 52)
(31, 40, 47)
(42, 47, 53)
(40, 49, 56)
(42, 47, 51)
(47, 34, 26)
(111, 76, 98)
(110, 75, 97)
(64, 46, 34)
(59, 43, 30)
(28, 38, 39)
(26, 36, 37)
(29, 39, 40)
(25, 35, 36)
(30, 40, 41)
(160, 17, 171)
(18, 22, 21)
(83, 5, 91)
(125, 13, 141)
(84, 4, 91)
(95, 178, 255)
(96, 179, 255)
(100, 182, 255)
(99, 183, 255)
(98, 182, 255)
(39, 107, 190)
(40, 80, 139)
(40, 108, 191)
(38, 98, 184)
(39, 79, 140)
(109, 219, 255)
(110, 220, 255)
(106, 218, 255)
(111, 221, 255)
(107, 216, 255)
(105, 217, 255)
(102, 215, 255)
(106, 218, 255)
(20, 23, 30)
(24, 137, 255)
(27, 25, 26)
(26, 24, 25)
(24, 24, 26)
(15, 19, 28)
(23, 23, 25)
(62, 5, 14)
(44, 51, 35)
(43, 38, 35)
(44, 39, 36)
(45, 54, 37)
(38, 3, 9)
(10, 31, 12)
(11, 29, 15)
(46, 34, 34)
(54, 43, 47)
(31, 20, 14)
(11, 16, 20)
(31, 20, 16)
(30, 19, 13)
(30, 19, 15)
(71, 9, 22)
(25, 25, 25)
(75, 12, 23)
(61, 8, 16)
(50, 9, 15)
(69, 9, 21)
(70, 8, 21)
(67, 7, 19)
(26, 26, 26)
(33, 32, 28)
(16, 26, 28)
(17, 27, 29)
(15, 25, 27)
(16, 26, 27)
(13, 23, 25)
(9, 13, 16)
(12, 16, 19)
(10, 10, 10)
(9, 9, 9)
(10, 10, 12)
(53, 8, 15)
(55, 8, 18)
(58, 8, 19)
(49, 8, 14)
(64, 7, 16)
(1, 16, 19)
(0, 15, 18)
(0, 14, 17)
(2, 13, 17)
(1, 19, 21)
(14, 9, 3)
(15, 10, 4)
(0, 12, 20)
(0, 13, 21)
(0, 15, 22)
(1, 20, 35)
(0, 19, 34)
(1, 18, 36)
(1, 18, 34)
(4, 17, 33)
(48, 36, 22)
(47, 35, 21)
(28, 17, 11)
(29, 18, 12)
(58, 42, 26)
(11, 23, 63)
(11, 23, 61)
(12, 24, 64)
(11, 24, 66)
(12, 24, 62)
(0, 2, 14)
(3, 6, 25)
(0, 2, 15)
(2, 10, 29)
(0, 4, 16)
(18, 23, 26)
(17, 22, 25)
(14, 19, 22)
(19, 24, 27)
(12, 17, 20)
(25, 30, 33)
(27, 32, 35)
(36, 40, 43)
(32, 17, 22)
(20, 24, 27)
(20, 25, 29)
(21, 26, 29)
(23, 27, 30)
(20, 25, 28)
(22, 26, 29)
(47, 33, 22)
(48, 34, 23)
(49, 35, 24)
(51, 35, 22)
(67, 45, 32)
(15, 22, 38)
(12, 18, 30)
(15, 15, 43)
(14, 24, 36)
(16, 15, 46)
(7, 11, 22)
(1, 5, 14)
(6, 10, 21)
(5, 8, 17)
(17, 30, 49)
(1, 8, 27)
(4, 9, 28)
(5, 10, 29)
(2, 8, 30)
(6, 11, 30)
(6, 13, 31)
(12, 26, 53)
(5, 9, 21)
(18, 34, 70)
(14, 28, 57)
(1, 14, 30)
(0, 11, 29)
(0, 15, 31)
(0, 12, 28)
(1, 14, 31)
(3, 8, 14)
(4, 9, 15)
(5, 10, 16)
(6, 11, 17)
(7, 12, 18)
(38, 47, 106)
(39, 48, 107)
(40, 49, 108)
(37, 46, 105)
(41, 50, 109)
(24, 33, 76)
(25, 34, 77)
(22, 31, 72)
(21, 30, 71)
(24, 33, 74)
(29, 37, 83)
(28, 37, 80)
(29, 38, 81)
(27, 36, 79)
(31, 39, 85)
(47, 61, 124)
(20, 25, 67)
(21, 26, 68)
(21, 28, 72)
(69, 89, 150)
(13, 22, 65)
(13, 21, 67)
(9, 14, 44)
(10, 14, 43)
(29, 48, 124)
(21, 37, 89)
(22, 37, 92)
(22, 41, 97)
(22, 38, 90)
(24, 46, 104)
(12, 17, 99)
(11, 18, 98)
(12, 17, 98)
(11, 17, 95)
(13, 18, 100)
(0, 1, 32)
(0, 0, 34)
(0, 0, 36)
(0, 1, 31)
(0, 0, 38)
(13, 56, 88)
(11, 56, 87)
(12, 55, 87)
(51, 116, 148)
(12, 57, 88)
(9, 34, 91)
(11, 33, 91)
(11, 37, 98)
(12, 36, 96)
(0, 12, 47)
(0, 95, 203)
(0, 94, 204)
(0, 95, 205)
(0, 96, 201)
(0, 96, 208)
(11, 6, 0)
(16, 7, 0)
(17, 6, 0)
(17, 6, 2)
(18, 7, 3)
(17, 10, 2)
(19, 8, 2)
(18, 7, 1)
(17, 8, 1)
(16, 9, 1)
(8, 13, 16)
(36, 18, 6)
(9, 19, 20)
(18, 7, 1)
(19, 8, 2)
(16, 7, 0)
(17, 6, 0)
(15, 8, 0)
(14, 7, 0)
(21, 10, 4)
(13, 24, 20)
(11, 21, 22)
(24, 11, 3)
(12, 23, 19)
(19, 8, 2)
(4, 7, 12)
(5, 8, 15)
(4, 9, 15)
(9, 8, 13)
(4, 7, 14)
(7, 11, 20)
(0, 13, 32)
(6, 10, 19)
(10, 9, 17)
(8, 3, 0)
(0, 2, 9)
(11, 1, 9)
(15, 5, 4)
(11, 5, 7)
(17, 6, 4)
(6, 9, 16)
(5, 8, 15)
(4, 7, 14)
(7, 10, 17)
(2, 5, 12)
(6, 9, 16)
(5, 8, 15)
(7, 10, 17)
(4, 7, 14)
(8, 11, 18)
(0, 4, 7)
(4, 3, 8)
(5, 8, 13)
(14, 18, 27)
(11, 15, 24)
(5, 8, 15)
(6, 9, 16)
(2, 5, 10)
(4, 7, 14)
(7, 10, 17)
(6, 9, 16)
(7, 11, 20)
(7, 10, 17)
(5, 8, 15)
(12, 15, 22)
(43, 45, 68)
(12, 14, 26)
(20, 22, 35)
(42, 44, 67)
(12, 15, 24)
(16, 21, 50)
(18, 23, 53)
(15, 20, 49)
(17, 22, 52)
(17, 24, 53)
(64, 69, 125)
(65, 70, 126)
(69, 74, 130)
(88, 90, 149)
(67, 72, 128)
(30, 35, 65)
(32, 36, 71)
(29, 34, 64)
(45, 48, 91)
(44, 47, 90)
(241, 219, 255)
(102, 95, 199)
(242, 221, 254)
(242, 220, 255)
(238, 216, 255)
(238, 218, 255)
(240, 220, 255)
(112, 104, 189)
(236, 215, 254)
(235, 214, 255)
(117, 110, 216)
(115, 108, 212)
(112, 105, 209)
(116, 109, 213)
(121, 113, 222)
(123, 116, 222)
(124, 117, 223)
(122, 115, 219)
(123, 116, 220)
(122, 115, 221)
(125, 118, 222)
(124, 117, 221)
(123, 116, 220)
(255, 239, 255)
(128, 121, 225)
(109, 102, 216)
(108, 101, 215)
(113, 106, 220)
(114, 107, 221)
(107, 100, 214)
(180, 66, 40)
(255, 255, 255)
(202, 76, 51)
(201, 77, 51)
(255, 254, 250)
(254, 219, 67)
(255, 218, 67)
(255, 221, 70)
(255, 219, 69)
(255, 220, 68)
(0, 168, 255)
(0, 163, 255)
(0, 146, 255)
(0, 182, 255)
(1, 161, 255)
(191, 180, 255)
(190, 179, 255)
(202, 185, 255)
(178, 170, 255)
(189, 178, 255)
(41, 12, 17)
(42, 13, 18)
(39, 10, 15)
(34, 19, 12)
(86, 104, 140)
(100, 128, 165)
(101, 129, 166)
(108, 136, 173)
(99, 127, 164)
(105, 133, 170)
(118, 216, 255)
(128, 199, 255)
(131, 197, 255)
(129, 198, 255)
(121, 214, 255)
(173, 227, 255)
(174, 228, 255)
(80, 235, 255)
(172, 225, 255)
(76, 225, 255)
(173, 227, 255)
(174, 228, 255)
(172, 226, 254)
(172, 228, 255)
(80, 237, 255)
(73, 227, 255)
(72, 226, 254)
(71, 224, 255)
(75, 226, 255)
(75, 229, 255)
(16, 135, 255)
(37, 136, 255)
(36, 135, 255)
(39, 138, 255)
(45, 147, 255)
(99, 157, 241)
(110, 216, 255)
(103, 183, 254)
(101, 177, 255)
(104, 187, 255)
(0, 56, 167)
(0, 56, 165)
(0, 49, 144)
(0, 49, 152)
(0, 57, 164)
(0, 34, 82)
(0, 39, 82)
(0, 101, 205)
(0, 71, 153)
(0, 40, 91)
(0, 30, 103)
(0, 72, 144)
(0, 41, 129)
(0, 110, 221)
(0, 36, 120)
(0, 3, 10)
(0, 3, 12)
(0, 9, 38)
(0, 2, 14)
(1, 2, 6)
(0, 38, 109)
(0, 61, 201)
(0, 36, 107)
(0, 24, 96)
(0, 41, 133)
(35, 64, 134)
(33, 57, 131)
(37, 63, 140)
(32, 59, 130)
(32, 58, 132)
(207, 125, 207)
(208, 126, 208)
(54, 105, 196)
(255, 159, 220)
(210, 128, 210)
(15, 64, 185)
(14, 54, 149)
(14, 55, 147)
(15, 55, 150)
(59, 119, 205)
(0, 51, 78)
(0, 54, 82)
(0, 52, 76)
(0, 53, 79)
(0, 53, 77)
(58, 13, 94)
(141, 157, 255)
(14, 22, 68)
(13, 22, 65)
(13, 21, 67)
(69, 99, 255)
(119, 152, 255)
(118, 153, 255)
(70, 99, 255)
(68, 98, 255)
(82, 106, 228)
(41, 67, 177)
(44, 71, 176)
(8, 14, 46)
(43, 70, 175)
(70, 101, 207)
(19, 21, 44)
(18, 20, 43)
(18, 20, 41)
(16, 17, 37)
(255, 154, 170)
(255, 152, 169)
(255, 154, 172)
(255, 154, 167)
(255, 153, 174)
(100, 115, 242)
(106, 120, 253)
(105, 119, 252)
(106, 120, 255)
(107, 121, 255)
(87, 101, 210)
(14, 24, 59)
(88, 102, 211)
(12, 23, 53)
(79, 91, 193)
(12, 25, 60)
(13, 26, 61)
(11, 24, 59)
(19, 37, 103)
(13, 25, 63)
(16, 31, 90)
(15, 30, 89)
(18, 32, 93)
(19, 33, 94)
(62, 72, 161)
(20, 33, 67)
(22, 32, 67)
(24, 34, 69)
(20, 33, 68)
(25, 35, 70)
(17, 26, 31)
(18, 27, 32)
(25, 27, 48)
(19, 21, 36)
(19, 26, 32)
(16, 23, 42)
(15, 22, 41)
(18, 26, 45)
(17, 25, 44)
(16, 21, 40)
(9, 13, 24)
(11, 15, 26)
(13, 21, 34)
(12, 16, 28)
(7, 10, 19)
(46, 62, 113)
(33, 32, 63)
(6, 11, 14)
(19, 21, 33)
(20, 22, 34)
(16, 21, 51)
(27, 30, 85)
(33, 42, 101)
(17, 22, 52)
(37, 45, 107)
(14, 14, 50)
(17, 16, 58)
(12, 12, 48)
(8, 13, 43)
(18, 17, 59)
(20, 18, 67)
(20, 18, 65)
(21, 19, 66)
(22, 44, 119)
(21, 19, 68)
(3, 5, 26)
(4, 9, 39)
(4, 8, 37)
(5, 10, 42)
(2, 8, 34)
(15, 20, 49)
(18, 24, 60)
(16, 21, 50)
(12, 15, 34)
(16, 22, 48)
(11, 33, 91)
(16, 38, 111)
(14, 34, 95)
(13, 35, 95)
(13, 32, 91)
(7, 12, 16)
(6, 11, 15)
(7, 12, 18)
(5, 10, 14)
(0, 3, 8)
(6, 10, 13)
(7, 11, 14)
(4, 8, 11)
(5, 9, 12)
(2, 6, 9)
(32, 49, 75)
(33, 53, 80)
(30, 50, 75)
(34, 54, 81)
(33, 50, 76)
(71, 85, 120)
(70, 84, 119)
(68, 82, 117)
(72, 86, 121)
(42, 71, 115)
(1, 61, 131)
(0, 59, 129)
(0, 62, 131)
(0, 62, 129)
(1, 62, 129)
(25, 33, 52)
(24, 32, 51)
(25, 36, 56)
(26, 37, 57)
(34, 44, 69)
(61, 41, 34)
(62, 42, 35)
(59, 42, 34)
(255, 255, 191)
(145, 107, 58)
(26, 18, 31)
(27, 19, 32)
(31, 19, 31)
(29, 19, 30)
(27, 17, 28)
(17, 31, 42)
(8, 17, 24)
(8, 15, 21)
(7, 12, 18)
(6, 13, 19)
(4, 8, 11)
(5, 8, 13)
(6, 9, 14)
(7, 12, 18)
(7, 10, 15)
(15, 31, 46)
(13, 29, 44)
(14, 28, 39)
(18, 35, 51)
(17, 34, 50)
(102, 145, 187)
(97, 146, 189)
(96, 147, 190)
(97, 145, 185)
(124, 163, 194)
(15, 25, 26)
(14, 19, 25)
(13, 18, 24)
(15, 20, 26)
(29, 70, 102)
(8, 8, 10)
(6, 6, 8)
(33, 33, 21)
(9, 9, 11)
(20, 25, 28)
(4, 2, 5)
(7, 2, 0)
(4, 3, 8)
(8, 8, 10)
(3, 1, 4)
(14, 2, 14)
(12, 0, 10)
(17, 8, 3)
(23, 12, 8)
(16, 7, 2)
(4, 8, 11)
(5, 9, 12)
(6, 10, 13)
(6, 9, 14)
(5, 8, 13)
(6, 6, 6)
(22, 27, 30)
(4, 8, 7)
(8, 12, 11)
(10, 10, 10)
(4, 14, 16)
(18, 16, 17)
(3, 3, 5)
(20, 18, 19)
(17, 15, 18)
(11, 9, 12)
(19, 13, 17)
(11, 11, 11)
(10, 8, 11)
(12, 12, 12)
(6, 10, 21)
(4, 8, 17)
(7, 11, 22)
(5, 11, 23)
(7, 11, 23)
(183, 187, 198)
(179, 183, 194)
(182, 186, 197)
(184, 188, 199)
(177, 181, 193)
(191, 195, 206)
(190, 194, 205)
(192, 196, 207)
(189, 193, 204)
(198, 202, 213)
(9, 9, 9)
(8, 8, 8)
(7, 11, 10)
(6, 6, 6)
(10, 10, 10)
(4, 8, 11)
(2, 6, 9)
(0, 4, 7)
(6, 11, 15)
(5, 9, 12)
(11, 3, 16)
(5, 10, 13)
(12, 4, 17)
(4, 14, 15)
(5, 10, 14)
(18, 22, 21)
(19, 23, 22)
(20, 24, 27)
(20, 24, 23)
(9, 9, 9)
(9, 14, 18)
(5, 8, 13)
(6, 9, 14)
(8, 13, 17)
(11, 16, 20)
(19, 34, 57)
(21, 35, 84)
(22, 36, 63)
(22, 36, 85)
(31, 36, 66)
(141, 171, 207)
(120, 148, 185)
(144, 173, 207)
(128, 158, 194)
(119, 147, 184)
(183, 222, 255)
(182, 220, 255)
(181, 219, 255)
(183, 221, 255)
(172, 207, 249)
(142, 172, 208)
(141, 174, 219)
(143, 173, 209)
(141, 171, 207)
(149, 179, 213)
(138, 170, 208)
(139, 171, 209)
(137, 169, 207)
(136, 168, 206)
(143, 175, 213)
(145, 178, 223)
(146, 179, 224)
(147, 184, 229)
(144, 177, 222)
(151, 185, 233)
(127, 159, 208)
(129, 161, 208)
(131, 163, 210)
(176, 206, 240)
(126, 160, 208)
(187, 220, 255)
(170, 189, 221)
(136, 153, 179)
(191, 221, 255)
(143, 160, 186)
(186, 218, 255)
(188, 221, 255)
(185, 217, 255)
(187, 220, 255)
(189, 222, 255)
(40, 49, 58)
(39, 48, 57)
(38, 47, 56)
(41, 50, 59)
(154, 184, 238)
(202, 234, 255)
(196, 230, 255)
(200, 235, 255)
(187, 220, 255)
(189, 222, 255)
(201, 236, 255)
(200, 235, 255)
(202, 237, 255)
(187, 220, 255)
(199, 234, 254)
(69, 94, 176)
(70, 95, 177)
(66, 91, 173)
(68, 93, 175)
(65, 90, 172)
(19, 27, 40)
(22, 30, 43)
(10, 25, 58)
(18, 24, 36)
(20, 28, 41)
(35, 29, 33)
(33, 27, 31)
(36, 30, 34)
(26, 24, 27)
(25, 23, 26)
(57, 71, 56)
(56, 70, 55)
(58, 72, 57)
(16, 15, 11)
(59, 73, 58)
(77, 80, 85)
(75, 78, 83)
(76, 79, 84)
(80, 83, 88)
(79, 82, 87)
(65, 127, 204)
(59, 126, 205)
(11, 9, 10)
(66, 128, 205)
(12, 10, 11)
(59, 77, 99)
(58, 76, 98)
(57, 75, 99)
(56, 74, 98)
(58, 76, 100)
(83, 152, 255)
(85, 154, 255)
(83, 152, 253)
(77, 145, 244)
(78, 146, 245)
(8, 36, 75)
(13, 43, 93)
(36, 95, 165)
(7, 33, 70)
(8, 30, 67)
(0, 0, 0)
(0, 0, 2)
(1, 1, 1)
(1, 1, 3)
(2, 0, 3)
(0, 0, 0)
(0, 0, 2)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(0, 0, 0)
(0, 0, 2)
(1, 1, 1)
(0, 1, 0)
(1, 0, 0)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(0, 0, 2)
(0, 1, 0)
(0, 0, 0)
(1, 1, 1)
(0, 0, 2)
(2, 2, 2)
(0, 1, 0)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
(0, 0, 0)
(1, 1, 1)
(2, 2, 2)
(3, 3, 3)
(4, 4, 4)
