(1, 1, 1)
(10, 2, 0)
(3, 2, 0)
(7, 1, 1)
(6, 0, 0)
(3, 2, 0)
(4, 3, 1)
(7, 1, 1)
(10, 2, 0)
(8, 2, 2)
(3, 3, 3)
(2, 2, 4)
(2, 2, 2)
(0, 1, 5)
(4, 2, 3)
(17, 7, 6)
(18, 8, 7)
(16, 6, 5)
(23, 12, 10)
(5, 3, 4)
(17, 7, 6)
(16, 6, 5)
(18, 8, 7)
(11, 5, 5)
(23, 12, 10)
(17, 7, 6)
(19, 7, 7)
(16, 6, 5)
(11, 5, 5)
(9, 3, 3)
(15, 9, 9)
(14, 8, 8)
(26, 14, 14)
(25, 13, 13)
(23, 13, 12)
(9, 3, 3)
(8, 2, 2)
(15, 5, 4)
(11, 5, 5)
(17, 5, 5)
(38, 39, 43)
(42, 43, 47)
(37, 38, 42)
(43, 44, 48)
(36, 37, 41)
(148, 194, 243)
(147, 193, 242)
(152, 196, 243)
(150, 194, 243)
(151, 195, 242)
(4, 2, 3)
(2, 2, 4)
(7, 1, 1)
(8, 2, 2)
(2, 2, 2)
(20, 16, 17)
(19, 15, 16)
(18, 14, 15)
(21, 17, 18)
(15, 11, 12)
(53, 61, 72)
(54, 62, 73)
(73, 90, 108)
(52, 60, 71)
(72, 89, 107)
(209, 197, 207)
(208, 196, 206)
(206, 194, 206)
(207, 195, 205)
(207, 195, 207)
(7, 1, 1)
(8, 2, 2)
(4, 2, 3)
(10, 2, 0)
(6, 0, 0)
(171, 138, 95)
(172, 139, 96)
(184, 154, 104)
(185, 155, 105)
(165, 132, 89)
(3, 3, 5)
(2, 2, 4)
(3, 3, 3)
(2, 2, 2)
(3, 2, 7)
(53, 51, 54)
(53, 51, 56)
(52, 50, 53)
(54, 52, 55)
(52, 50, 55)
(44, 26, 14)
(45, 27, 15)
(43, 25, 13)
(46, 28, 16)
(42, 24, 12)
(249, 248, 246)
(246, 245, 243)
(246, 247, 242)
(244, 245, 240)
(243, 245, 244)
(3, 3, 3)
(5, 3, 4)
(4, 2, 3)
(3, 3, 5)
(7, 3, 4)
(6, 5, 10)
(5, 4, 9)
(7, 6, 11)
(6, 5, 11)
(8, 7, 12)
(5, 4, 9)
(6, 5, 10)
(7, 6, 11)
(7, 5, 10)
(6, 5, 11)
(6, 5, 10)
(5, 4, 9)
(7, 6, 11)
(7, 5, 10)
(9, 7, 12)
(255, 255, 255)
(7, 0, 10)
(8, 0, 11)
(6, 1, 8)
(7, 0, 8)
(1, 3, 2)
(0, 2, 1)
(2, 4, 3)
(3, 3, 3)
(4, 4, 4)
(1, 3, 2)
(0, 2, 1)
(2, 4, 3)
(1, 3, 0)
(2, 4, 1)
(2, 2, 2)
(2, 2, 0)
(1, 1, 1)
(3, 3, 3)
(4, 4, 4)
(17, 15, 16)
(18, 16, 17)
(19, 17, 20)
(19, 17, 18)
(20, 18, 21)
(12, 10, 11)
(13, 11, 12)
(16, 14, 17)
(17, 15, 18)
(18, 16, 19)
(3, 3, 11)
(6, 5, 13)
(5, 4, 12)
(12, 7, 13)
(9, 7, 12)
(3, 5, 0)
(2, 4, 0)
(4, 6, 1)
(8, 9, 3)
(7, 8, 2)
(4, 5, 0)
(14, 8, 8)
(6, 5, 3)
(5, 4, 2)
(13, 7, 7)
(1, 1, 3)
(0, 0, 2)
(2, 2, 4)
(1, 0, 5)
(4, 2, 3)
(255, 255, 255)
(6, 4, 5)
(4, 4, 4)
(12, 6, 6)
(4, 4, 6)
(255, 255, 255)
(4, 4, 4)
(3, 3, 5)
(1, 2, 6)
(4, 4, 6)
(255, 255, 255)
(4, 4, 4)
(4, 4, 6)
(3, 3, 5)
(3, 3, 3)
(250, 248, 253)
(245, 242, 253)
(244, 241, 252)
(4, 5, 0)
(243, 241, 254)
(0, 2, 1)
(2, 2, 2)
(3, 3, 3)
(1, 1, 1)
(11, 5, 5)
(0, 5, 8)
(0, 3, 6)
(0, 6, 6)
(0, 4, 7)
(20, 14, 14)
(0, 4, 3)
(0, 1, 5)
(1, 2, 4)
(14, 8, 8)
(15, 9, 9)
(0, 2, 1)
(14, 9, 3)
(15, 10, 4)
(13, 8, 2)
(22, 13, 6)
(11, 9, 10)
(9, 9, 9)
(15, 9, 9)
(10, 10, 10)
(12, 10, 11)
(4, 5, 0)
(1, 3, 2)
(3, 4, 0)
(5, 6, 1)
(3, 3, 1)
(3, 3, 3)
(0, 2, 1)
(2, 2, 2)
(4, 4, 4)
(1, 3, 2)
(2, 4, 1)
(1, 3, 0)
(3, 5, 2)
(4, 5, 0)
(4, 6, 3)
(3, 2, 0)
(5, 4, 0)
(2, 1, 0)
(6, 5, 1)
(4, 3, 0)
(22, 17, 23)
